Date,Product Category,Units Sold,Revenue,Region,Customer Age,Customer Gender,Timestamp
2023-01-05,Home & Kitchen,3,550.2715067152415,East,65.0,Male,2023-01-05 03:57:16
2023-05-03,Books,8,2329.510944976746,East,,Male,2023-05-03 22:07:03
2023-11-26,Sports,59,11707.79581606827,West,35.0,Female,2023-11-26 16:36:50
2023-12-19,Electronics,2,317.6862366974235,North,43.0,Male,2023-12-19 17:00:07
2023-04-28,Books,95,40792.81883136166,East,61.0,Female,2023-04-28 22:03:07
2023-10-21,Sports,62,23521.606314051744,West,,Male,2023-10-21 11:39:01
2023-06-08,Books,49,8784.233706695308,East,,Female,2023-06-08 21:04:25
2023-10-30,Home & Kitchen,20,4459.390087829048,West,24.0,Female,2023-10-30 14:08:16
2023-08-16,Clothing,29,10119.105568008667,East,61.0,Female,2023-08-16 06:10:45
2023-12-31,Electronics,17,6926.286242318942,East,31.0,Female,2023-12-31 15:30:13
2023-08-04,Home & Kitchen,74,25554.214190024075,West,30.0,Male,2023-08-04 05:39:05
2023-07-03,Home & Kitchen,22,6051.242439758841,North,43.0,Female,2023-07-03 04:05:11
2023-01-15,Sports,6,2865.8943458779386,North,60.0,Female,2023-01-15 06:02:50
2023-06-06,Books,62,24138.4831677487,East,60.0,Male,2023-06-06 05:59:01
2023-05-16,Electronics,98,6530.721135989682,East,19.0,Female,2023-05-16 05:48:49
2023-09-18,Home & Kitchen,31,8788.132910650773,North,63.0,Male,2023-09-18 20:53:18
2023-06-06,Sports,62,13062.330765599892,West,64.0,Male,2023-06-06 01:59:59
2023-02-16,Electronics,12,4794.221544329866,South,40.0,Male,2023-02-16 23:15:37
2023-11-20,Books,12,382.61863908170005,East,45.0,Male,2023-11-20 03:11:26
2023-11-28,Home & Kitchen,63,13309.036604740155,South,18.0,Female,2023-11-28 22:24:31
2023-06-22,Home & Kitchen,16,2655.2863122929293,East,49.0,Male,2023-06-22 22:30:58
2023-05-10,Home & Kitchen,25,1979.5283111015492,North,29.0,Female,2023-05-10 01:08:22
2023-04-05,Electronics,22,4303.508363144987,West,63.0,Male,2023-04-05 02:03:00
2023-04-25,Electronics,91,30910.164404245923,East,67.0,Female,2023-04-25 01:23:59
2023-08-31,Electronics,88,,South,52.0,Male,2023-08-31 01:43:43
2023-10-19,Electronics,76,22359.44486612208,North,43.0,Female,2023-10-19 04:38:40
2023-10-09,Sports,18,5408.600040184707,East,48.0,,2023-10-09 15:20:49
2023-10-26,Clothing,45,13395.800351629634,West,29.0,Female,2023-10-26 11:28:38
2023-10-10,Sports,80,21557.649850612856,East,46.0,Female,2023-10-10 17:28:54
2023-03-10,Home & Kitchen,68,4578.048012937165,West,22.0,Female,2023-03-10 04:21:22
2023-05-28,Sports,12,1404.5208533197165,West,52.0,Male,2023-05-28 04:52:50
2023-01-11,Books,49,19699.61050078625,North,24.0,,2023-01-11 23:14:26
2023-09-11,Electronics,33,8453.249955880223,East,33.0,Female,2023-09-11 11:01:11
2023-11-26,Books,86,30614.055949342317,West,49.0,Female,2023-11-26 21:46:53
2023-12-26,Books,63,18223.093306167953,North,69.0,Male,2023-12-26 23:06:42
2023-02-07,Home & Kitchen,18,521.2480446921021,East,34.0,Male,2023-02-07 13:12:03
2023-05-14,Electronics,54,21607.81632821365,West,38.0,Female,2023-05-14 08:00:03
2023-07-19,Books,97,4027.328965965721,North,44.0,Female,2023-07-19 18:38:01
2023-01-23,Home & Kitchen,27,12748.192696827922,East,57.0,Female,2023-01-23 08:10:07
2023-10-30,Electronics,83,9589.379405745434,West,64.0,Female,2023-10-30 17:38:06
2023-12-12,Clothing,78,20364.162803046915,North,69.0,Female,2023-12-12 20:19:58
2023-10-29,Home & Kitchen,25,1028.953520205885,North,32.0,Male,2023-10-29 18:09:52
2023-12-29,Sports,34,15249.573428572581,East,40.0,Male,2023-12-29 03:58:43
2023-08-06,Electronics,88,43135.023776834365,North,25.0,Male,2023-08-06 14:14:08
2023-05-21,Books,60,4900.999580002982,East,42.0,Male,2023-05-21 23:35:06
2023-04-14,Books,54,8366.511914378532,East,28.0,,2023-04-14 18:46:17
2023-07-29,Sports,87,1546.7266010717312,West,,Male,2023-07-29 17:27:09
2023-04-21,Sports,5,1978.0654553202683,East,27.0,Female,2023-04-21 06:04:38
2023-04-14,Books,36,5854.230828500118,North,67.0,Male,2023-04-14 16:58:18
2023-11-12,Electronics,54,16120.639438784854,East,26.0,Female,2023-11-12 16:42:29
2023-06-20,Home & Kitchen,88,2571.1017751942286,West,65.0,Male,2023-06-20 19:26:29
2023-12-22,Sports,36,12980.719104142547,North,18.0,Female,2023-12-22 22:31:53
2023-11-20,Sports,69,18589.148001090936,West,39.0,,2023-11-20 17:49:17
2023-05-13,Sports,39,14244.372501037738,South,23.0,Female,2023-05-13 00:13:30
2023-10-20,Clothing,70,27782.055941078062,West,47.0,Female,2023-10-20 10:59:42
2023-11-24,Electronics,4,214.91601771051407,South,,Male,2023-11-24 03:12:37
2023-05-07,Electronics,74,21701.620299962346,South,30.0,Male,2023-05-07 14:24:22
2023-04-16,Electronics,65,,East,39.0,Female,2023-04-16 14:33:17
2023-04-02,Electronics,85,22371.336101809044,North,23.0,Female,2023-04-02 16:26:16
2023-10-14,Electronics,40,3975.2242059963964,East,58.0,Female,2023-10-14 03:11:05
2023-02-20,Books,37,14794.178759966773,North,63.0,Female,2023-02-20 15:45:20
2023-01-29,Sports,67,33416.556935804016,West,41.0,Male,2023-01-29 11:46:59
2023-10-23,Books,31,15033.215134389262,South,38.0,Male,2023-10-23 18:10:31
2023-10-24,Clothing,91,35580.04330233475,South,56.0,Female,2023-10-24 23:44:38
2023-08-02,Home & Kitchen,81,17404.69551739307,South,40.0,Female,2023-08-02 05:05:33
2023-09-24,Sports,87,15249.120222920144,West,22.0,Female,2023-09-24 07:55:37
2023-09-14,Clothing,77,3356.233000074384,West,24.0,Female,2023-09-14 22:08:54
2023-10-29,Books,47,10057.073575401431,East,20.0,Female,2023-10-29 13:13:50
2023-04-11,Home & Kitchen,27,2334.5229479917007,East,30.0,Female,2023-04-11 12:56:35
2023-12-12,Clothing,51,6865.824490515651,North,29.0,Male,2023-12-12 01:03:51
2023-04-20,Home & Kitchen,20,8940.490377138041,North,23.0,Female,2023-04-20 21:06:51
2023-07-01,Clothing,13,6299.508272726464,South,51.0,Female,2023-07-01 04:25:23
2023-11-09,Books,63,29912.016344378022,West,32.0,Female,2023-11-09 02:36:57
2023-01-01,Home & Kitchen,44,4608.748586783508,West,64.0,Female,2023-01-01 03:17:01
2023-11-15,Clothing,24,10834.515888847396,East,35.0,,2023-11-15 07:16:10
2023-02-24,Books,3,238.01279232338976,East,66.0,Female,2023-02-24 09:26:05
2023-05-29,Sports,10,2587.5350185931343,North,20.0,Female,2023-05-29 05:50:23
2023-11-05,Books,65,21150.67824737029,North,,Male,2023-11-05 08:51:32
2023-05-17,Books,49,11593.829623141055,East,52.0,Female,2023-05-17 07:11:24
2023-07-21,Sports,58,27631.2199145457,East,45.0,Male,2023-07-21 16:57:28
2023-11-09,Books,77,13342.116042246262,West,58.0,Female,2023-11-09 22:41:10
2023-04-27,Sports,78,20936.37428360799,North,59.0,Male,2023-04-27 03:24:12
2023-06-03,Sports,97,4556.135433348411,East,29.0,Male,2023-06-03 07:02:22
2023-10-18,Sports,2,855.1800884765939,East,18.0,Male,2023-10-18 18:37:41
2023-03-04,Clothing,66,14028.172224827169,South,53.0,Male,2023-03-04 14:58:57
2023-09-01,Home & Kitchen,31,10951.082835842439,East,,Female,2023-09-01 18:27:50
2023-01-25,Clothing,68,23412.424426566617,East,40.0,Male,2023-01-25 09:18:08
2023-03-31,Sports,98,33454.144113900526,West,54.0,Female,2023-03-31 15:33:23
2023-03-16,Home & Kitchen,83,21447.179797065128,East,45.0,Female,2023-03-16 01:40:56
2023-10-21,Home & Kitchen,37,5401.415672632352,North,66.0,Female,2023-10-21 17:56:23
2023-07-29,Sports,73,23089.632359740794,South,22.0,Female,2023-07-29 11:58:16
2023-12-13,Home & Kitchen,24,11550.668084819925,West,53.0,Male,2023-12-13 19:45:39
2023-01-17,Home & Kitchen,77,32234.90542685442,North,64.0,Female,2023-01-17 13:04:10
2023-05-08,Clothing,44,2785.043072299423,South,27.0,,2023-05-08 23:20:11
2023-12-30,Home & Kitchen,94,2008.0117170764968,South,22.0,Male,2023-12-30 14:53:27
2023-09-08,Sports,83,21123.16508392058,East,31.0,Female,2023-09-08 00:18:07
2023-06-28,Electronics,41,15996.41167594905,South,41.0,Female,2023-06-28 17:03:23
2023-07-01,Electronics,74,12122.106577842935,South,45.0,Male,2023-07-01 13:20:38
2023-06-01,Electronics,51,18033.94456482665,East,38.0,Male,2023-06-01 06:09:59
2023-01-25,Sports,42,19598.93961803469,West,62.0,Male,2023-01-25 07:16:37
2023-06-29,Electronics,78,18322.38785504304,East,68.0,Female,2023-06-29 13:54:20
2023-07-17,Clothing,40,5185.529262120189,West,57.0,Male,2023-07-17 03:22:43
2023-12-10,Sports,48,22065.66491612741,South,29.0,Female,2023-12-10 05:11:55
2023-06-10,Sports,84,20278.384758392902,North,37.0,Male,2023-06-10 17:50:58
2023-06-26,Sports,4,839.3650410832157,West,68.0,Male,2023-06-26 11:17:16
2023-10-12,Home & Kitchen,60,10988.830203303163,West,49.0,Female,2023-10-12 15:49:25
2023-03-04,Home & Kitchen,39,8473.853961105719,West,68.0,Male,2023-03-04 15:09:35
2023-05-30,Home & Kitchen,5,1700.4617427467779,West,55.0,Female,2023-05-30 22:06:22
2023-06-03,Books,96,21362.171264436045,South,57.0,Male,2023-06-03 23:45:59
2023-06-05,Clothing,6,1013.2182323641073,North,59.0,Female,2023-06-05 03:50:52
2023-02-18,Sports,14,5241.354385739676,West,38.0,Female,2023-02-18 19:49:27
2023-12-03,Sports,70,7661.9199469367895,North,34.0,Female,2023-12-03 04:47:06
2023-03-25,Home & Kitchen,78,8497.906955774743,South,18.0,Male,2023-03-25 23:44:08
2023-12-27,Sports,12,4215.040954907866,West,68.0,Female,2023-12-27 10:02:06
2023-06-26,Sports,62,26950.544387156195,North,61.0,Female,2023-06-26 22:59:12
2023-05-28,Electronics,27,3461.2194065470217,West,45.0,Male,2023-05-28 06:50:46
2023-04-28,Sports,54,5597.166837876326,West,19.0,Female,2023-04-28 03:55:53
2023-12-08,Books,90,30460.489364922178,South,34.0,Female,2023-12-08 19:56:56
2023-03-04,Home & Kitchen,12,3770.3188280261384,West,56.0,Male,2023-03-04 23:03:26
2023-07-08,Clothing,8,1833.2291983568798,North,31.0,Male,2023-07-08 02:26:20
2023-12-26,Clothing,74,4215.90680090037,North,31.0,Female,2023-12-26 05:20:26
2023-02-18,Electronics,16,879.5977788978876,South,61.0,Male,2023-02-18 01:17:05
2023-11-23,Clothing,52,20326.668784850153,East,,,2023-11-23 07:38:55
2023-09-14,Clothing,26,6015.538555621033,East,35.0,Female,2023-09-14 02:48:35
2023-08-12,Home & Kitchen,8,3443.2309976669108,South,57.0,Male,2023-08-12 12:13:17
2023-05-21,Home & Kitchen,45,13122.877016431914,South,51.0,Male,2023-05-21 11:51:01
2023-08-03,Books,93,29125.897095287524,East,60.0,Female,2023-08-03 06:00:51
2023-07-30,Electronics,84,39291.44322895607,East,18.0,Male,2023-07-30 19:02:00
2023-11-14,Clothing,81,7343.604834425294,North,59.0,Female,2023-11-14 07:49:47
2023-02-01,Books,19,5245.555574755032,North,35.0,Female,2023-02-01 05:55:12
2023-06-07,Electronics,17,,North,65.0,Male,2023-06-07 03:47:53
2023-10-12,Clothing,65,12081.762775045494,East,51.0,Female,2023-10-12 18:24:52
2023-11-01,Clothing,29,2394.479682175125,South,40.0,Male,2023-11-01 18:45:20
2023-10-13,Home & Kitchen,14,1428.554701272154,West,66.0,Female,2023-10-13 12:24:09
2023-05-24,Sports,17,7956.840018104199,North,33.0,Female,2023-05-24 20:46:00
2023-01-19,Electronics,13,4020.0477046650904,West,36.0,Male,2023-01-19 19:15:33
2023-01-18,Clothing,93,41585.646129459834,South,54.0,Male,2023-01-18 16:28:56
2023-09-14,Electronics,98,22277.839254443796,East,23.0,Female,2023-09-14 04:05:21
2023-03-19,Books,91,27558.916827720266,North,41.0,Female,2023-03-19 12:00:13
2023-06-24,Books,63,1620.7575913956368,East,34.0,Female,2023-06-24 09:35:07
2023-07-13,Sports,33,7921.851095875982,South,65.0,Male,2023-07-13 05:58:52
2023-04-23,Clothing,29,8305.24532821523,North,33.0,Male,2023-04-23 20:49:19
2023-04-24,Home & Kitchen,37,674.1799596343303,South,56.0,Male,2023-04-24 19:42:39
2023-08-10,Clothing,83,32938.52482141745,South,65.0,Female,2023-08-10 06:59:20
2023-06-15,Electronics,46,7118.834065594688,North,58.0,Male,2023-06-15 03:21:22
2023-11-15,Books,24,5561.248001538658,West,23.0,Male,2023-11-15 03:21:03
2023-05-12,Electronics,14,3814.4237571910962,North,33.0,Male,2023-05-12 11:45:56
2023-09-21,Sports,5,2480.883025164662,East,26.0,Female,2023-09-21 09:46:59
2023-02-24,Books,53,3105.812294322529,West,,Male,2023-02-24 17:12:27
2023-12-25,Home & Kitchen,88,24823.65472312036,North,21.0,Female,2023-12-25 23:47:00
2023-05-11,Books,98,26459.130881328932,North,43.0,Male,2023-05-11 16:33:54
2023-10-15,Clothing,95,4157.74633032813,North,55.0,Male,2023-10-15 13:08:57
2023-09-23,Clothing,30,9618.893894868332,North,43.0,Male,2023-09-23 20:18:50
2023-06-11,Books,60,9033.520356478031,North,31.0,Male,2023-06-11 10:56:19
2023-03-28,Sports,73,4441.780149708482,East,52.0,,2023-03-28 18:58:23
2023-02-24,Clothing,91,8875.643699653805,South,,,2023-02-24 15:48:32
2023-10-15,Clothing,28,11579.83635971519,East,60.0,Female,2023-10-15 06:34:09
2023-06-27,Home & Kitchen,26,1586.5494734523982,South,41.0,Male,2023-06-27 13:11:54
2023-12-15,Books,18,4298.299564279663,North,25.0,Female,2023-12-15 12:37:15
2023-01-08,Clothing,36,,East,57.0,Female,2023-01-08 21:21:44
2023-11-17,Sports,8,716.2938593732472,South,42.0,Female,2023-11-17 22:03:46
2023-11-09,Electronics,18,1994.3777180585798,South,21.0,Female,2023-11-09 22:10:48
2023-09-04,Books,84,21122.945584827572,North,32.0,Male,2023-09-04 02:07:24
2023-11-19,Home & Kitchen,58,7337.946927990855,North,33.0,Male,2023-11-19 22:23:55
2023-09-12,Clothing,32,1836.7726615281463,West,28.0,Female,2023-09-12 22:46:42
2023-11-24,Sports,93,37449.83761159347,West,45.0,Female,2023-11-24 22:54:12
2023-02-23,Books,49,13451.111890152173,South,24.0,Male,2023-02-23 01:37:15
2023-09-06,Sports,48,4169.197903708818,West,67.0,Female,2023-09-06 13:38:51
2023-08-27,Sports,82,19762.051318040594,East,55.0,Female,2023-08-27 06:57:26
2023-08-17,Home & Kitchen,71,3088.3313705785345,South,41.0,Female,2023-08-17 01:54:06
2023-03-08,Books,65,19136.691156257457,East,48.0,Male,2023-03-08 21:18:55
2023-02-20,Clothing,92,16260.941267477008,West,21.0,Male,2023-02-20 22:24:54
2023-04-07,Home & Kitchen,33,2004.0563241197538,East,,Male,2023-04-07 21:28:43
2023-04-02,Clothing,50,4999.274321775737,South,52.0,Female,2023-04-02 07:55:45
2023-09-21,Electronics,4,717.577301507424,East,23.0,Female,2023-09-21 11:04:26
2023-10-18,Sports,84,34031.730818668715,South,63.0,Female,2023-10-18 14:26:37
2023-04-06,Electronics,36,3425.050481494084,West,50.0,Female,2023-04-06 07:55:37
2023-03-29,Sports,95,6054.8695104897615,South,69.0,Male,2023-03-29 01:46:32
2023-03-19,Home & Kitchen,28,7358.683168709187,West,49.0,Male,2023-03-19 21:09:17
2023-10-15,Clothing,3,851.2845370509893,North,63.0,Male,2023-10-15 00:44:53
2023-04-30,Clothing,6,,West,55.0,Male,2023-04-30 22:07:03
2023-10-29,Home & Kitchen,45,6722.882766521009,South,52.0,Male,2023-10-29 07:43:10
2023-06-14,Books,23,3191.350707293643,South,34.0,Female,2023-06-14 20:03:18
2023-07-01,Electronics,7,708.7401204516256,North,49.0,Male,2023-07-01 21:57:48
2023-08-11,Electronics,61,10044.42362202754,North,31.0,Female,2023-08-11 03:59:53
2023-11-07,Clothing,65,1831.906092494748,West,36.0,Female,2023-11-07 12:07:39
2023-01-07,Clothing,6,1975.5563618832266,East,41.0,Female,2023-01-07 13:58:07
2023-11-26,Clothing,24,11864.60882559797,East,56.0,Male,2023-11-26 05:33:12
2023-09-20,Home & Kitchen,37,11865.26789421748,North,28.0,,2023-09-20 10:42:26
2023-06-10,Books,45,8411.735734490487,West,24.0,Male,2023-06-10 11:36:09
2023-05-31,Electronics,51,17201.07842563046,North,62.0,Male,2023-05-31 23:23:34
2023-03-26,Sports,88,25523.76651453661,North,41.0,Female,2023-03-26 04:41:47
2023-05-27,Home & Kitchen,45,19121.01236945095,South,41.0,Male,2023-05-27 06:28:48
2023-04-22,Electronics,63,19827.267697514355,South,31.0,Female,2023-04-22 04:40:03
2023-02-05,Books,29,,South,41.0,Female,2023-02-05 18:14:27
2023-10-12,Home & Kitchen,96,11387.08341636161,North,28.0,Female,2023-10-12 17:12:02
2023-07-07,Electronics,25,5341.433672085517,West,25.0,Male,2023-07-07 01:44:21
2023-03-23,Home & Kitchen,10,1787.6386952528183,East,61.0,Female,2023-03-23 12:37:05
2023-01-02,Electronics,35,545.9419639743294,East,32.0,Male,2023-01-02 05:49:59
2023-10-30,Electronics,55,8992.915657035204,South,59.0,Male,2023-10-30 19:31:18
2023-07-16,Books,25,6204.261022956141,West,19.0,Female,2023-07-16 19:17:59
2023-01-11,Sports,91,27657.250554837516,South,41.0,Female,2023-01-11 22:00:56
2023-08-22,Books,45,21057.24527496554,West,,Male,2023-08-22 19:48:33
2023-07-14,Electronics,96,12207.911240285763,West,27.0,Male,2023-07-14 10:18:50
2023-04-29,Home & Kitchen,12,1016.2824677183231,West,49.0,Female,2023-04-29 01:29:01
2023-01-20,Books,4,1744.1135504379579,North,34.0,Male,2023-01-20 00:44:06
2023-09-18,Sports,90,42435.47448930054,West,,Male,2023-09-18 08:36:14
2023-10-20,Electronics,67,16689.537980917,North,39.0,Male,2023-10-20 14:57:37
2023-09-13,Books,17,1129.7539552129329,East,23.0,Male,2023-09-13 19:28:18
2023-08-10,Books,73,18092.339465137262,East,44.0,Female,2023-08-10 00:42:45
2023-08-14,Books,93,5917.332416095957,North,37.0,Male,2023-08-14 10:18:16
2023-02-22,Books,65,28779.460681616107,East,18.0,Female,2023-02-22 16:35:20
2023-12-21,Home & Kitchen,82,29273.471203480924,East,,Male,2023-12-21 23:45:32
2023-12-08,Sports,53,6792.328349928803,South,18.0,Male,2023-12-08 11:42:55
2023-12-30,Sports,84,37336.18893691894,North,54.0,Male,2023-12-30 14:25:45
2023-10-07,Electronics,57,18386.595292347487,North,32.0,Male,2023-10-07 06:19:02
2023-03-22,Clothing,98,46755.70542933611,North,18.0,Male,2023-03-22 13:32:39
2023-07-21,Home & Kitchen,28,13732.183528424706,South,34.0,Female,2023-07-21 00:36:28
2023-06-07,Electronics,99,,North,63.0,Male,2023-06-07 01:33:07
2023-04-30,Electronics,16,1102.4793987759588,East,62.0,Male,2023-04-30 01:22:00
2023-02-28,Books,21,5837.830784002339,West,60.0,Male,2023-02-28 20:45:51
2023-08-03,Clothing,77,36834.32895365091,South,61.0,Female,2023-08-03 16:29:04
2023-05-08,Clothing,99,49220.27365857534,South,55.0,Male,2023-05-08 12:08:52
2023-08-12,Home & Kitchen,42,12097.25530854644,North,,Female,2023-08-12 12:56:59
2023-07-28,Clothing,54,5138.787397490793,West,,Male,2023-07-28 17:01:17
2023-04-25,Electronics,32,2876.6243137365127,West,35.0,Female,2023-04-25 05:09:16
2023-07-28,Clothing,38,14603.031456085255,West,29.0,Female,2023-07-28 07:04:16
2023-01-14,Clothing,70,21003.462379626013,East,46.0,Female,2023-01-14 02:03:44
2023-01-09,Sports,38,10598.169998128045,West,40.0,Female,2023-01-09 16:35:35
2023-02-09,Electronics,54,12864.139870531662,North,64.0,Male,2023-02-09 18:32:02
2023-08-25,Clothing,60,21918.95802150144,East,26.0,Female,2023-08-25 03:46:43
2023-10-08,Clothing,77,33144.38417390941,West,25.0,Male,2023-10-08 00:59:57
2023-12-25,Books,77,12200.608403511356,North,67.0,Female,2023-12-25 02:19:35
2023-07-20,Clothing,47,5557.736178060761,East,33.0,Female,2023-07-20 00:15:07
2023-09-03,Clothing,12,4060.7710979318613,East,40.0,Female,2023-09-03 01:35:34
2023-10-05,Sports,53,24285.601052707138,West,46.0,Female,2023-10-05 01:10:37
2023-08-23,Electronics,33,,East,27.0,Female,2023-08-23 15:07:41
2023-01-04,Home & Kitchen,28,4017.989567114139,South,29.0,Male,2023-01-04 16:06:13
2023-06-03,Electronics,3,362.3885064463607,North,69.0,Female,2023-06-03 16:59:04
2023-01-29,Books,82,11045.444671250627,West,29.0,Male,2023-01-29 05:50:13
2023-04-19,Electronics,26,1979.050789314406,North,47.0,Female,2023-04-19 22:55:44
2023-04-08,Clothing,54,16330.751902517033,North,27.0,,2023-04-08 15:48:52
2023-08-03,Books,40,5904.190945760612,South,31.0,Female,2023-08-03 13:31:54
2023-10-20,Electronics,66,20547.300656016632,East,21.0,Female,2023-10-20 01:48:13
2023-03-16,Books,68,3446.6378857587692,South,64.0,Male,2023-03-16 23:33:41
2023-11-22,Home & Kitchen,92,6124.792188673989,South,37.0,Female,2023-11-22 05:50:06
2023-05-26,Electronics,92,25089.278105086265,East,,Male,2023-05-26 15:49:40
2023-05-08,Clothing,89,23197.86448859897,West,56.0,Male,2023-05-08 22:47:10
2023-12-07,Books,90,12873.587769140888,North,24.0,Male,2023-12-07 01:35:20
2023-02-11,Sports,47,19518.823512821094,West,47.0,Male,2023-02-11 13:09:10
2023-12-22,Books,2,203.3062215701985,West,69.0,Male,2023-12-22 21:34:04
2023-02-10,Sports,42,7842.405935689969,South,58.0,Male,2023-02-10 02:18:24
2023-02-03,Clothing,34,9594.82502316622,East,,Female,2023-02-03 02:58:25
2023-01-17,Home & Kitchen,94,40883.74338185769,East,27.0,Male,2023-01-17 09:19:56
2023-06-14,Sports,21,4516.889534466131,North,69.0,Male,2023-06-14 10:52:34
2023-06-02,Home & Kitchen,44,9033.836599305898,East,62.0,Male,2023-06-02 02:24:07
2023-03-17,Books,87,25575.680556995405,West,55.0,Male,2023-03-17 19:01:55
2023-03-28,Clothing,97,16022.53309695146,East,53.0,Male,2023-03-28 05:10:14
2023-04-27,Sports,2,714.9897880963977,East,34.0,Male,2023-04-27 01:30:44
2023-12-28,Books,91,11999.35199434174,West,38.0,Female,2023-12-28 16:22:31
2023-12-08,Electronics,59,24388.596271541533,North,63.0,Female,2023-12-08 22:39:29
2023-01-27,Books,86,12336.972829444054,North,20.0,Male,2023-01-27 21:15:38
2023-11-09,Home & Kitchen,98,48649.509813190394,West,18.0,Male,2023-11-09 23:30:05
2023-10-14,Clothing,16,2641.065798728718,East,,Female,2023-10-14 14:00:16
